"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"
1,N,5.166847e+000,1.025771e+001,2.540000e+002,6.200000e+001,53,2.217388e-001,3.286318e+002,6.469871e+001,1.460210e+001,5.043627e-001,3.433470e+001,1.169811e+000,1.970382e+000,5.499652e-001
1,O,1.423320e+001,1.025771e+001,1.660000e+002,2.520000e+002,146,4.344020e-001,3.575358e+002,6.780191e+001,1.612858e+001,9.039755e-001,6.112854e+001,1.726027e+000,2.388314e+000,4.707243e-001
1,P,2.446941e+001,1.025771e+001,2.730000e+002,4.950000e+002,251,3.222883e-001,4.153721e+002,8.032209e+001,1.414167e+001,7.026166e-001,4.851632e+001,1.972112e+000,1.894998e+000,5.283252e-001
2,A,1.179601e+001,1.025771e+001,1.340000e+002,3.070000e+002,121,4.736431e-001,4.935568e+002,6.665695e+001,1.261460e+001,1.040743e+000,7.360066e+001,2.537190e+000,2.481294e+000,4.603619e-001
2,B,2.534680e+000,1.025771e+001,9.500000e+001,2.100000e+001,26,2.252093e-001,4.012349e+002,7.549846e+001,1.383923e+001,3.248497e-001,5.131410e+001,8.076923e-001,1.812285e+000,5.761068e-001
2,C,1.364827e+000,1.025771e+001,1.120000e+002,1.100000e+001,14,2.519113e-001,4.367352e+002,6.786959e+001,1.533381e+001,2.573342e-001,5.989286e+001,7.857143e-001,1.492001e+000,6.687168e-001
2,D,5.069359e+000,1.025771e+001,1.520000e+002,7.400000e+001,52,3.152638e-001,4.961205e+002,7.666040e+001,1.613743e+001,6.938347e-001,1.048140e+002,1.423077e+000,1.323070e+000,7.191323e-001
2,E,1.072364e+000,1.025771e+001,3.200000e+001,1.300000e+001,11,2.211546e-001,4.005045e+002,6.504338e+001,1.340557e+001,2.084415e-001,3.882645e+001,1.181818e+000,1.828923e+000,6.196579e-001
2,F,2.339704e+000,1.025771e+001,8.800000e+001,2.200000e+001,24,1.866925e-001,4.191783e+002,6.748888e+001,1.215021e+001,3.243787e-001,3.891667e+001,9.166667e-001,1.807277e+000,5.835632e-001
2,G,1.793773e+001,1.025771e+001,2.750000e+002,1.910000e+002,184,3.324870e-001,5.327789e+002,7.883811e+001,1.975583e+001,3.767301e-001,9.455035e+001,1.038043e+000,1.592905e+000,6.402626e-001
2,H,5.849260e-001,1.025771e+001,9.000000e+000,7.000000e+000,6,3.004653e-001,5.156171e+002,8.597409e+001,1.611803e+001,5.270128e-001,9.227778e+001,1.166667e+000,1.592709e+000,6.995523e-001
2,I,1.754778e+000,1.025771e+001,3.900000e+001,4.000000e+001,18,2.889063e-001,7.849728e+002,7.916158e+001,1.905931e+001,6.330530e-001,1.014873e+002,2.222222e+000,1.726616e+000,6.411840e-001
2,J,2.632167e+000,1.025771e+001,7.900000e+001,5.100000e+001,27,2.774718e-001,8.436175e+002,6.933864e+001,1.345527e+001,2.394197e-001,5.956481e+001,1.888889e+000,1.514921e+000,6.876271e-001
2,K,8.871378e+000,1.025771e+001,1.530000e+002,1.300000e+002,91,4.595145e-001,6.693752e+002,8.453653e+001,2.024186e+001,4.852554e-001,1.357066e+002,1.428571e+000,1.520865e+000,6.891970e-001
2,L,4.581921e+000,1.025771e+001,1.240000e+002,4.000000e+001,47,2.122072e-001,4.471195e+002,6.534835e+001,1.149829e+001,2.958198e-001,4.027553e+001,8.510638e-001,2.138585e+000,5.417647e-001
2,M,7.896502e+000,1.025771e+001,1.490000e+002,1.040000e+002,81,2.193602e-001,5.488465e+002,6.886453e+001,1.302256e+001,3.634987e-001,4.900103e+001,1.283951e+000,1.709945e+000,5.758869e-001
2,N,4.289458e+000,1.025771e+001,7.200000e+001,1.010000e+002,44,2.472879e-001,9.257275e+002,6.795550e+001,1.233365e+001,3.551177e-001,5.426556e+001,2.295455e+000,1.921435e+000,5.736468e-001
2,O,2.632167e+000,1.025771e+001,1.100000e+002,4.700000e+001,27,2.931673e-001,6.700818e+002,7.375721e+001,1.319444e+001,3.258904e-001,5.736099e+001,1.740741e+000,1.702984e+000,5.895173e-001
2,P,1.169852e+001,1.025771e+001,1.470000e+002,2.290000e+002,120,5.121967e-001,2.839376e+002,6.510678e+001,2.020442e+001,1.410339e+000,7.303740e+001,1.908333e+000,2.248364e+000,4.572004e-001
3,A,4.581921e+000,1.025771e+001,2.640000e+002,6.300000e+001,47,2.611355e-001,3.924963e+002,6.077277e+001,1.386899e+001,5.974601e-001,4.285243e+001,1.340426e+000,2.060162e+000,5.502840e-001
3,B,1.072364e+000,1.025771e+001,1.600000e+001,8.000000e+000,11,2.047579e-001,4.012641e+002,6.583970e+001,1.391341e+001,3.661063e-001,5.713636e+001,7.272727e-001,1.593611e+000,6.422055e-001
3,C,2.534680e+000,1.025771e+001,9.800000e+001,3.200000e+001,26,4.743931e-001,5.881940e+002,8.071173e+001,2.431794e+001,5.433688e-001,1.309679e+002,1.230769e+000,1.597684e+000,6.847172e-001
3,D,4.874384e-001,1.025771e+001,6.800000e+001,2.000000e+000,5,1.668242e-001,2.937033e+002,5.614811e+001,1.054965e+001,1.503759e-001,1.590000e+001,4.000000e-001,2.026034e+000,5.688200e-001
3,E,6.629162e+000,1.025771e+001,9.900000e+001,9.200000e+001,68,4.750589e-001,6.570294e+002,8.893822e+001,2.441045e+001,4.970836e-001,1.529305e+002,1.352941e+000,1.378661e+000,6.856732e-001
3,F,8.481428e+000,1.025771e+001,1.130000e+002,1.380000e+002,87,5.252048e-001,8.543957e+002,7.299255e+001,1.997575e+001,4.766439e-001,1.264967e+002,1.586207e+000,1.302160e+000,7.036527e-001
3,G,8.773891e-001,1.025771e+001,1.150000e+002,4.000000e+000,9,1.788124e-001,3.567425e+002,5.838911e+001,1.347331e+001,3.787771e-001,2.783333e+001,4.444444e-001,1.763094e+000,5.506815e-001
3,H,3.314581e+000,1.025771e+001,9.600000e+001,4.800000e+001,34,2.277866e-001,4.019344e+002,7.047156e+001,1.501301e+001,6.674011e-001,6.759559e+001,1.411765e+000,2.032021e+000,5.622771e-001
3,I,4.971871e+001,1.025771e+001,5.660000e+002,6.080000e+002,510,2.842977e-001,3.790626e+002,8.169933e+001,1.786312e+001,7.415016e-001,1.072913e+002,1.192157e+000,1.318817e+000,7.080428e-001
3,J,9.446556e+001,1.025771e+001,1.034000e+003,1.168000e+003,969,3.783584e-001,4.114197e+002,8.382442e+001,2.312763e+001,7.126597e-001,1.222888e+002,1.205366e+000,1.365558e+000,7.167170e-001
3,K,5.849260e-001,1.025771e+001,8.600000e+001,2.000000e+000,6,2.442861e-001,3.927185e+002,5.328324e+001,1.034308e+001,3.215477e-001,2.250000e+001,3.333333e-001,1.659986e+000,5.434369e-001
3,L,1.754778e+000,1.025771e+001,1.000000e+002,1.000000e+001,18,1.674279e-001,5.052885e+002,6.625517e+001,1.218314e+001,1.877938e-001,2.854630e+001,5.555556e-001,2.197265e+000,5.559980e-001
3,M,4.854886e+001,1.025771e+001,5.710000e+002,6.450000e+002,498,3.762028e-001,4.899040e+002,8.640977e+001,2.028044e+001,5.792135e-001,1.235998e+002,1.295181e+000,1.371325e+000,7.157267e-001
3,N,2.398197e+001,1.025771e+001,3.540000e+002,2.830000e+002,246,3.316271e-001,4.786703e+002,7.221398e+001,1.698747e+001,5.621859e-001,9.839682e+001,1.150407e+000,1.335762e+000,7.277321e-001
3,O,1.267340e+000,1.025771e+001,1.300000e+002,4.500000e+001,13,2.260635e-001,8.845808e+002,7.211843e+001,1.290255e+001,4.781672e-001,5.357925e+001,3.461538e+000,1.473226e+000,6.001158e-001
3,P,1.091862e+001,1.025771e+001,2.200000e+002,1.770000e+002,112,3.147964e-001,3.545210e+002,7.222636e+001,1.995497e+001,1.003180e+000,7.601035e+001,1.580357e+000,2.132519e+000,5.349710e-001
4,A,1.169852e+000,1.025771e+001,2.250000e+002,6.000000e+000,12,2.273263e-001,1.510991e+002,5.741159e+001,1.091865e+001,6.113150e-001,2.345833e+001,5.000000e-001,2.058473e+000,5.201802e-001
4,B,1.657290e+000,1.025771e+001,9.500000e+001,3.400000e+001,17,3.506168e-001,6.930327e+002,8.591325e+001,1.995027e+001,5.029933e-001,1.200294e+002,2.000000e+000,1.278655e+000,7.268008e-001
4,C,1.169852e+000,1.025771e+001,1.570000e+002,4.700000e+001,12,2.190974e-001,8.136375e+002,8.350145e+001,1.473668e+001,1.062844e+000,8.068015e+001,3.916667e+000,1.812285e+000,5.772495e-001
4,D,6.843635e+001,1.025771e+001,8.630000e+002,7.120000e+002,702,2.284638e-001,3.547518e+002,7.620994e+001,1.453540e+001,6.386852e-001,8.287583e+001,1.014245e+000,1.350950e+000,7.070039e-001
4,E,1.754778e+001,1.025771e+001,2.140000e+002,2.290000e+002,180,4.909491e-001,4.649722e+002,9.095629e+001,3.268772e+001,6.453845e-001,1.545554e+002,1.272222e+000,1.350359e+000,7.352435e-001
4,F,3.675285e+001,1.025771e+001,4.430000e+002,4.390000e+002,377,3.344913e-001,3.744390e+002,8.373604e+001,2.016930e+001,7.363413e-001,1.164430e+002,1.164456e+000,1.313193e+000,7.361161e-001
4,G,2.047241e+000,1.025771e+001,1.500000e+002,6.000000e+000,21,2.174240e-001,2.640007e+002,5.390442e+001,1.209563e+001,1.607208e-001,1.876190e+001,2.857143e-001,2.123492e+000,5.143766e-001
4,H,7.409063e+001,1.025771e+001,8.660000e+002,1.040000e+003,760,2.899426e-001,5.267507e+002,8.116212e+001,1.512281e+001,5.911004e-001,1.038555e+002,1.368421e+000,1.361208e+000,7.053164e-001
4,I,6.317201e+001,1.025771e+001,7.120000e+002,9.150000e+002,648,3.887633e-001,4.786160e+002,9.286439e+001,2.330020e+001,7.259573e-001,1.346126e+002,1.412037e+000,1.390566e+000,7.096186e-001
4,J,4.377197e+001,1.025771e+001,5.520000e+002,5.940000e+002,449,2.980206e-001,4.640305e+002,8.413956e+001,1.777643e+001,6.983417e-001,1.071365e+002,1.322940e+000,1.420525e+000,6.848779e-001
4,K,2.924630e+000,1.025771e+001,1.090000e+002,1.110000e+002,30,2.602290e-001,1.164717e+003,8.336286e+001,1.301591e+001,4.953073e-001,7.518888e+001,3.700000e+000,1.729003e+000,5.810379e-001
4,L,2.729655e+000,1.025771e+001,1.410000e+002,2.000000e+001,28,1.831237e-001,4.805281e+002,6.414102e+001,1.246225e+001,2.727142e-001,3.968155e+001,7.142857e-001,1.782309e+000,5.689393e-001
4,M,3.051364e+001,1.025771e+001,3.600000e+002,7.000000e+002,313,4.193904e-001,8.850248e+002,9.939722e+001,2.082025e+001,6.499302e-001,1.429012e+002,2.236422e+000,1.383647e+000,6.926755e-001
4,N,4.757398e+001,1.025771e+001,5.220000e+002,7.610000e+002,488,4.138251e-001,6.268026e+002,9.507542e+001,2.117028e+001,6.506934e-001,1.413850e+002,1.559426e+000,1.358396e+000,7.060403e-001
4,O,1.364827e+000,1.025771e+001,8.100000e+001,5.000000e+000,14,1.604861e-001,2.667860e+002,5.898478e+001,1.294326e+001,2.455343e-001,2.289286e+001,3.571429e-001,1.523656e+000,6.093163e-001
4,P,5.459310e+000,1.025771e+001,2.020000e+002,3.500000e+001,56,3.180988e-001,2.787600e+002,7.374686e+001,1.985834e+001,4.798592e-001,6.955952e+001,6.250000e-001,1.984841e+000,5.881656e-001
5,A,1.364827e+000,1.025771e+001,9.500000e+001,5.500000e+001,14,3.035470e-001,9.655325e+002,5.557525e+001,1.279718e+001,4.245657e-001,1.963379e+001,3.928571e+000,1.898424e+000,5.660930e-001
5,B,2.534680e+000,1.025771e+001,1.400000e+002,3.900000e+001,26,2.593289e-001,5.357297e+002,7.540725e+001,1.638930e+001,5.923699e-001,7.599840e+001,1.500000e+000,1.816679e+000,6.084099e-001
5,C,1.949753e+000,1.025771e+001,8.600000e+001,2.100000e+001,20,1.632711e-001,5.217098e+002,7.446427e+001,1.161826e+001,2.154111e-001,2.773214e+001,1.050000e+000,2.084819e+000,5.412126e-001
5,D,6.824137e-001,1.025771e+001,1.440000e+002,1.800000e+001,7,2.060120e-001,5.899730e+002,9.809224e+001,1.357416e+001,7.270717e-001,1.097143e+002,2.571429e+000,1.600722e+000,6.385498e-001
5,E,1.347280e+002,1.025771e+001,1.521000e+003,1.560000e+003,1382,2.835520e-001,3.138925e+002,8.202642e+001,2.015269e+001,8.570176e-001,1.057857e+002,1.128799e+000,1.367647e+000,7.115769e-001
5,F,3.675285e+001,1.025771e+001,4.930000e+002,4.100000e+002,377,2.348339e-001,4.664682e+002,7.295097e+001,1.375958e+001,5.055496e-001,7.622772e+001,1.087533e+000,1.407121e+000,6.790470e-001
5,G,1.657290e+000,1.025771e+001,1.180000e+002,1.300000e+001,17,2.118876e-001,4.089384e+002,5.924382e+001,1.156906e+001,1.856649e-001,2.751307e+001,7.647059e-001,1.695566e+000,5.461081e-001
5,H,1.072364e+000,1.025771e+001,3.300000e+001,1.300000e+001,11,3.309432e-001,4.485499e+002,7.347331e+001,1.653410e+001,5.742976e-001,8.662121e+001,1.181818e+000,1.787415e+000,5.841603e-001
5,I,2.729655e+000,1.025771e+001,1.300000e+002,4.000000e+000,28,1.750015e-001,1.857654e+002,5.368928e+001,1.195902e+001,1.854206e-001,1.071429e+001,1.428571e-001,1.783728e+000,5.457813e-001
5,J,3.314581e+000,1.025771e+001,2.020000e+002,2.400000e+001,34,2.656997e-001,3.512471e+002,6.842614e+001,1.541033e+001,3.789518e-001,6.351961e+001,7.058824e-001,1.903293e+000,5.798262e-001
5,K,1.267340e+000,1.025771e+001,1.610000e+002,2.000000e+000,13,1.859033e-001,2.100176e+002,5.318909e+001,1.111035e+001,1.362764e-001,1.130769e+001,1.538462e-001,1.841362e+000,5.409737e-001
5,L,3.607044e+000,1.025771e+001,1.920000e+002,7.700000e+001,37,2.089096e-001,7.599747e+002,6.977225e+001,1.206432e+001,5.297051e-001,5.087807e+001,2.081081e+000,2.090656e+000,5.343291e-001
5,M,5.654285e+000,1.025771e+001,1.830000e+002,7.600000e+001,58,3.318669e-001,5.674321e+002,7.957265e+001,1.675449e+001,3.571991e-001,9.106121e+001,1.310345e+000,1.581727e+000,6.294374e-001
5,N,3.070862e+001,1.025771e+001,4.180000e+002,3.660000e+002,315,2.566389e-001,4.553399e+002,7.556279e+001,1.533709e+001,5.738723e-001,8.717915e+001,1.161905e+000,1.391257e+000,6.967316e-001
5,O,2.924630e-001,1.025771e+001,7.000000e+000,6.000000e+000,3,2.890635e-001,7.847407e+002,6.379035e+001,1.248994e+001,4.637554e-001,6.006667e+001,2.000000e+000,1.306491e+000,6.997468e-001
5,P,4.191970e+000,1.025771e+001,1.290000e+002,3.900000e+001,43,2.962584e-001,2.633507e+002,6.275609e+001,1.475277e+001,5.841955e-001,4.031395e+001,9.069767e-001,1.845857e+000,5.395670e-001
6,A,3.704532e+000,1.025771e+001,3.210000e+002,3.800000e+001,38,2.622296e-001,3.788656e+002,7.057555e+001,1.334124e+001,4.908925e-001,4.221523e+001,1.000000e+000,1.780980e+000,5.804829e-001
6,B,1.657290e+000,1.025771e+001,1.550000e+002,2.400000e+001,17,1.963697e-001,7.732721e+002,1.033296e+002,1.377754e+001,4.782639e-001,8.172549e+001,1.411765e+000,1.807993e+000,5.507326e-001
6,C,1.657290e+000,1.025771e+001,7.800000e+001,3.600000e+001,17,2.484018e-001,9.530428e+002,8.409179e+001,1.387821e+001,3.293450e-001,8.108007e+001,2.117647e+000,1.549596e+000,6.306462e-001
6,D,1.867864e+002,1.025771e+001,1.975000e+003,2.462000e+003,1916,3.757900e-001,3.870743e+002,9.511068e+001,2.898451e+001,8.239399e-001,1.410202e+002,1.284969e+000,1.338722e+000,7.179395e-001
6,E,4.201719e+001,1.025771e+001,4.900000e+002,5.130000e+002,431,4.577136e-001,3.854969e+002,9.963390e+001,3.573589e+001,7.123525e-001,1.603220e+002,1.190255e+000,1.282374e+000,7.426142e-001
6,F,7.526048e+001,1.025771e+001,8.420000e+002,9.180000e+002,772,3.742357e-001,3.295501e+002,9.045481e+001,2.971612e+001,8.885682e-001,1.354860e+002,1.189119e+000,1.319363e+000,7.342595e-001
6,G,1.169852e+000,1.025771e+001,1.460000e+002,1.300000e+001,12,2.399588e-001,4.233561e+002,6.209602e+001,1.186780e+001,5.046871e-001,4.757738e+001,1.083333e+000,1.860132e+000,5.996094e-001
6,H,1.169852e+000,1.025771e+001,1.270000e+002,1.000000e+000,12,1.344343e-001,1.563215e+002,5.539933e+001,1.160786e+001,1.041667e-001,7.583333e+000,8.333333e-002,1.757549e+000,5.896906e-001
6,I,3.412069e+000,1.025771e+001,1.760000e+002,9.000000e+000,35,1.692829e-001,2.438078e+002,5.916917e+001,1.107389e+001,2.073083e-001,2.025714e+001,2.571429e-001,1.888373e+000,5.330767e-001
6,J,1.364827e+000,1.025771e+001,1.190000e+002,3.000000e+000,14,1.786291e-001,2.066547e+002,5.384332e+001,1.062335e+001,2.019790e-001,1.557143e+001,2.142857e-001,2.055706e+000,4.842976e-001
6,K,2.144729e+000,1.025771e+001,1.320000e+002,2.400000e+001,22,2.130609e-001,5.002983e+002,6.710636e+001,1.228834e+001,2.544781e-001,3.905985e+001,1.090909e+000,1.570890e+000,5.313784e-001
6,L,4.279709e+001,1.025771e+001,4.890000e+002,6.820000e+002,439,4.555945e-001,6.000744e+002,8.478978e+001,2.387040e+001,6.589390e-001,1.354807e+002,1.553531e+000,1.363975e+000,7.068726e-001
6,M,2.632167e+000,1.025771e+001,1.670000e+002,6.100000e+001,27,2.600958e-001,8.067905e+002,1.014422e+002,1.434283e+001,5.091245e-001,8.815000e+001,2.259259e+000,1.872131e+000,5.689937e-001
6,N,5.849260e-001,1.025771e+001,9.300000e+001,2.000000e+000,6,1.771934e-001,2.910573e+002,5.527042e+001,1.136802e+001,7.898894e-002,1.475000e+001,3.333333e-001,1.583361e+000,5.832962e-001
6,O,2.827143e+000,1.025771e+001,4.300000e+001,1.200000e+001,29,1.707271e-001,4.063326e+002,6.443526e+001,1.222290e+001,1.727832e-001,1.971264e+001,4.137931e-001,1.759931e+000,5.784339e-001
6,P,4.679408e+000,1.025771e+001,2.310000e+002,3.000000e+001,48,2.847475e-001,3.225653e+002,7.245187e+001,1.535308e+001,4.505786e-001,6.940625e+001,6.250000e-001,1.753552e+000,6.142346e-001
7,A,3.802019e+000,1.025771e+001,1.890000e+002,7.300000e+001,39,3.384479e-001,4.718835e+002,9.449454e+001,1.606179e+001,8.713131e-001,9.791831e+001,1.871795e+000,1.769298e+000,5.816932e-001
7,B,6.336699e+000,1.025771e+001,1.610000e+002,8.800000e+001,65,4.102121e-001,5.076417e+002,8.759123e+001,2.829857e+001,5.689117e-001,1.267768e+002,1.353846e+000,1.479367e+000,7.032769e-001
7,C,8.773891e-001,1.025771e+001,1.500000e+002,1.400000e+001,9,1.971472e-001,4.242845e+002,6.885412e+001,1.347000e+001,2.030969e-001,3.700000e+001,1.555556e+000,1.583802e+000,5.924639e-001
7,D,1.602697e+002,1.025771e+001,1.766000e+003,1.612000e+003,1644,2.393769e-001,2.285420e+002,8.025674e+001,2.136992e+001,9.766873e-001,9.770626e+001,9.805353e-001,1.265756e+000,7.694099e-001
7,E,9.748767e-001,1.025771e+001,4.600000e+001,5.000000e+000,10,2.531554e-001,3.269173e+002,5.991641e+001,1.701312e+001,4.606624e-001,5.150000e+001,5.000000e-001,1.744571e+000,6.097005e-001
7,F,1.017771e+002,1.025771e+001,1.126000e+003,1.221000e+003,1044,4.502692e-001,3.608063e+002,9.908996e+001,3.808374e+001,7.646468e-001,1.562720e+002,1.169540e+000,1.295161e+000,7.388802e-001
7,G,2.056990e+001,1.025771e+001,2.540000e+002,2.290000e+002,211,3.577891e-001,3.632260e+002,8.060130e+001,2.320202e+001,7.354880e-001,1.216603e+002,1.085308e+000,1.321190e+000,7.372200e-001
7,H,1.072364e+000,1.025771e+001,1.030000e+002,5.000000e+000,11,2.248244e-001,2.483926e+002,5.643251e+001,1.070976e+001,3.657584e-001,3.518182e+001,4.545455e-001,1.884511e+000,5.436474e-001
7,I,2.242216e+000,1.025771e+001,6.000000e+001,9.000000e+000,23,2.256241e-001,3.058918e+002,5.643931e+001,1.121471e+001,2.417671e-001,2.143478e+001,3.913043e-001,1.829921e+000,5.385966e-001
7,J,3.314581e+000,1.025771e+001,1.750000e+002,2.300000e+001,34,2.255080e-001,2.872276e+002,6.151949e+001,1.402954e+001,4.350031e-001,4.166912e+001,6.764706e-001,2.009519e+000,5.178901e-001
7,K,1.277089e+001,1.025771e+001,1.870000e+002,1.710000e+002,131,3.490368e-001,5.436316e+002,8.176264e+001,1.934496e+001,4.845497e-001,1.127359e+002,1.305344e+000,1.357960e+000,7.174689e-001
7,L,8.569166e+001,1.025771e+001,1.107000e+003,8.810000e+002,879,2.560240e-001,2.647354e+002,7.493109e+001,1.988926e+001,9.113835e-001,8.830564e+001,1.002275e+000,1.322463e+000,7.261142e-001
7,M,2.144729e+000,1.025771e+001,9.000000e+001,1.500000e+001,22,2.494684e-001,3.469520e+002,7.214654e+001,2.196655e+001,2.459972e-001,6.486364e+001,6.818182e-001,1.434995e+000,6.557403e-001
7,N,1.949753e+000,1.025771e+001,5.800000e+001,2.300000e+001,20,2.146959e-001,6.910175e+002,6.590460e+001,1.264408e+001,3.692380e-001,4.732167e+001,1.150000e+000,1.992100e+000,5.556207e-001
7,O,4.728152e+001,1.025771e+001,6.180000e+002,6.200000e+002,485,3.310400e-001,4.700648e+002,8.135230e+001,1.719560e+001,6.091447e-001,1.112520e+002,1.278351e+000,1.354380e+000,7.132383e-001
7,P,5.459310e+000,1.025771e+001,1.430000e+002,5.500000e+001,56,2.716978e-001,3.708967e+002,5.842474e+001,1.278779e+001,4.364451e-001,2.615179e+001,9.821429e-001,2.027622e+000,4.988046e-001
8,A,3.802019e+000,1.025771e+001,2.210000e+002,3.800000e+001,39,3.281693e-001,4.314440e+002,7.623921e+001,1.549907e+001,5.287081e-001,8.615812e+001,9.743590e-001,1.856770e+000,6.152781e-001
8,B,4.874384e-001,1.025771e+001,5.000000e+000,1.800000e+001,5,2.601131e-001,8.368246e+002,8.586283e+001,1.632472e+001,6.452105e-001,9.873333e+001,3.600000e+000,2.010738e+000,6.043837e-001
8,C,7.321324e+001,1.025771e+001,7.950000e+002,1.143000e+003,751,3.465401e-001,5.850612e+002,8.309461e+001,1.765218e+001,6.295594e-001,1.156845e+002,1.521971e+000,1.345331e+000,7.126357e-001
8,D,1.462315e+000,1.025771e+001,1.850000e+002,1.500000e+001,15,1.815228e-001,5.613646e+002,6.421418e+001,1.151438e+001,2.171285e-001,4.688889e+001,1.000000e+000,1.704543e+000,5.565192e-001
8,E,5.420315e+001,1.025771e+001,6.310000e+002,7.490000e+002,556,3.110674e-001,4.484621e+002,8.207504e+001,1.787952e+001,7.021904e-001,1.123962e+002,1.347122e+000,1.338550e+000,7.169331e-001
8,F,1.169852e+000,1.025771e+001,5.400000e+001,9.000000e+000,12,2.148248e-001,3.845369e+002,6.721230e+001,1.332320e+001,2.961414e-001,5.104167e+001,7.500000e-001,1.865390e+000,5.445797e-001
8,G,8.773891e+000,1.025771e+001,1.400000e+002,1.590000e+002,90,5.432126e-001,6.325507e+002,1.005026e+002,3.230849e+001,6.499563e-001,1.751460e+002,1.766667e+000,1.464733e+000,6.848082e-001
8,H,3.041615e+001,1.025771e+001,4.240000e+002,4.540000e+002,312,2.986302e-001,5.213416e+002,8.916105e+001,1.761371e+001,6.512372e-001,1.195337e+002,1.455128e+000,1.290976e+000,7.628321e-001
8,I,5.430063e+001,1.025771e+001,6.710000e+002,6.550000e+002,557,2.485511e-001,3.344048e+002,8.537116e+001,1.799089e+001,8.275666e-001,1.063634e+002,1.175943e+000,1.362044e+000,7.125716e-001
8,J,2.037492e+001,1.025771e+001,3.220000e+002,2.120000e+002,209,2.495349e-001,3.470519e+002,7.859371e+001,1.551847e+001,6.183420e-001,9.243780e+001,1.014354e+000,1.391461e+000,7.014211e-001
8,K,1.949753e+000,1.025771e+001,5.700000e+001,2.800000e+001,20,4.879064e-001,4.767979e+002,1.152350e+002,3.263675e+001,7.107985e-001,1.891667e+002,1.400000e+000,1.391805e+000,6.510242e-001
8,L,3.412069e+000,1.025771e+001,1.480000e+002,3.500000e+001,35,1.850280e-001,4.742464e+002,6.539926e+001,1.178448e+001,1.972538e-001,2.799286e+001,1.000000e+000,1.728490e+000,5.661198e-001
