,cell line,division rate,death rate,DIP rate,KS val,AD val,cell line new
0,PC9.DS3,0.01,0.0115,-0.0015,0.016976269894084663,0.015745893086785853,not.assigned
1,PC9.DS3,0.011,0.012499999999999999,-0.0015,0.15311901726034066,0.08593723920875303,PC9.DS3
2,PC9.DS3,0.012,0.0135,-0.0015,0.00941954092796939,0.005981495276644296,not.assigned
3,PC9.DS3,0.013000000000000001,0.0145,-0.0015,0.003195170340532111,0.001846680417281824,not.assigned
4,PC9.DS3,0.014,0.0155,-0.0015,0.0028670400624302562,0.0010000000000000007,not.assigned
5,PC9.DS3,0.015,0.0165,-0.0015,0.005756624843215172,0.003208957518331724,not.assigned
6,PC9.DS3,0.016,0.0175,-0.0015,0.14523324971613127,0.0744282869634239,PC9.DS3
7,PC9.DS3,0.017,0.018500000000000003,-0.0015,0.03792265304774183,0.015689712913611098,not.assigned
8,PC9.DS3,0.018000000000000002,0.019500000000000003,-0.0015,0.23372821767195695,0.07596412637220468,PC9.DS3
9,PC9.DS3,0.019000000000000003,0.020500000000000004,-0.0015,0.02164198681116994,0.02360166058490345,not.assigned
10,PC9.DS3,0.02,0.021500000000000002,-0.0015,0.007696796264887393,0.015630587728638477,not.assigned
11,PC9.DS3,0.020999999999999998,0.0225,-0.0015,0.007167818160854237,0.0015404002877484188,not.assigned
12,PC9.DS3,0.022,0.0235,-0.0015,0.027389340815865595,0.007332772916177937,not.assigned
13,PC9.DS3,0.023,0.0245,-0.0015,0.014282762763307708,0.006402200112422206,not.assigned
14,PC9.DS3,0.024,0.025500000000000002,-0.0015,0.0012790886758002355,0.0014436465728931355,not.assigned
15,PC9.DS3,0.025,0.026500000000000003,-0.0015,0.027941962564778558,0.02410102500323559,not.assigned
16,PC9.DS3,0.026000000000000002,0.027500000000000004,-0.0015,0.00034029670984851875,0.0010000000000000007,not.assigned
17,PC9.DS3,0.027000000000000003,0.028500000000000004,-0.0015,0.0024730681323411772,0.0013991596654977826,not.assigned
18,PC9.DS3,0.028000000000000004,0.029500000000000005,-0.0015,0.005652169470426325,0.001732931362601657,not.assigned
19,PC9.DS3,0.028999999999999998,0.0305,-0.0015,0.013637561856094452,0.003767689231376559,not.assigned
20,PC9.DS3,0.03,0.0315,-0.0015,0.004189118278890288,0.0019885910346119865,not.assigned
21,PC9.DS3,0.031,0.0325,-0.0015,0.00430579730695729,0.01429787288176139,not.assigned
22,PC9.DS3,0.032,0.0335,-0.0015,0.0015608996372573488,0.0010000000000000007,not.assigned
23,PC9.DS3,0.033,0.0345,-0.0015,0.010405404734438933,0.0024605334655197473,not.assigned
