,cell line,division rate,death rate,DIP rate,KS val,AD val,cell line new
0,PC9.DS9,0.01,0.01,0.0,3.742126291618321e-12,0.0010000000000000007,not.assigned
1,PC9.DS9,0.011,0.011,0.0,7.512269087336721e-09,0.0010000000000000007,not.assigned
2,PC9.DS9,0.012,0.012,0.0,1.6355650091212636e-06,0.0010000000000000007,not.assigned
3,PC9.DS9,0.013000000000000001,0.013000000000000001,0.0,2.9060873906418686e-09,0.0010000000000000007,not.assigned
4,PC9.DS9,0.014,0.014,0.0,6.294954436534439e-06,0.0010000000000000007,not.assigned
5,PC9.DS9,0.015,0.015,0.0,2.6477042499783853e-08,0.0010000000000000007,not.assigned
6,PC9.DS9,0.016,0.016,0.0,5.771466419943434e-09,0.0010000000000000007,not.assigned
7,PC9.DS9,0.017,0.017,0.0,9.10395920727904e-10,0.0010000000000000007,not.assigned
8,PC9.DS9,0.018000000000000002,0.018000000000000002,0.0,5.0169911515882597e-05,0.0010000000000000007,not.assigned
9,PC9.DS9,0.019000000000000003,0.019000000000000003,0.0,2.4129734377420084e-10,0.0010000000000000007,not.assigned
10,PC9.DS9,0.02,0.02,0.0,0.00016225324158067837,0.0010000000000000007,not.assigned
11,PC9.DS9,0.020999999999999998,0.020999999999999998,0.0,2.0994596151794366e-08,0.0010000000000000007,not.assigned
12,PC9.DS9,0.022,0.022,0.0,3.1223395549003205e-07,0.0010000000000000007,not.assigned
13,PC9.DS9,0.023,0.023,0.0,8.57128056690098e-06,0.0010000000000000007,not.assigned
14,PC9.DS9,0.024,0.024,0.0,1.1112239071266744e-08,0.0010000000000000007,not.assigned
15,PC9.DS9,0.025,0.025,0.0,3.308662910745874e-08,0.0010000000000000007,not.assigned
16,PC9.DS9,0.026000000000000002,0.026000000000000002,0.0,9.997936384577457e-05,0.0010000000000000007,not.assigned
17,PC9.DS9,0.027000000000000003,0.027000000000000003,0.0,2.451001020230135e-06,0.0010000000000000007,not.assigned
18,PC9.DS9,0.028000000000000004,0.028000000000000004,0.0,9.14264688073323e-06,0.0010000000000000007,not.assigned
19,PC9.DS9,0.028999999999999998,0.028999999999999998,0.0,3.0657808430716184e-05,0.0010000000000000007,not.assigned
20,PC9.DS9,0.03,0.03,0.0,3.3193142756452424e-05,0.0010000000000000007,not.assigned
21,PC9.DS9,0.031,0.031,0.0,2.223943280366434e-09,0.0010000000000000007,not.assigned
22,PC9.DS9,0.032,0.032,0.0,1.0962804228767665e-07,0.0010000000000000007,not.assigned
23,PC9.DS9,0.033,0.033,0.0,3.351080490510725e-05,0.0010000000000000007,not.assigned
24,PC9.DS9,0.034,0.034,0.0,7.798547415181748e-06,0.0010000000000000007,not.assigned
25,PC9.DS9,0.035,0.035,0.0,2.0713432496714e-06,0.0010000000000000007,not.assigned
26,PC9.DS9,0.036000000000000004,0.036000000000000004,0.0,9.278000354787597e-09,0.0010000000000000007,not.assigned
27,PC9.DS9,0.037,0.037,0.0,2.2613816072518557e-05,0.001017376904394807,not.assigned
28,PC9.DS9,0.038,0.038,0.0,1.6446159035543124e-06,0.0010000000000000007,not.assigned
29,PC9.DS9,0.039,0.039,0.0,6.429375867362157e-05,0.0010000000000000007,not.assigned
30,PC9.DS9,0.04,0.04,0.0,1.3405399304587993e-06,0.0010000000000000007,not.assigned
31,PC9.DS9,0.041,0.041,0.0,2.983524900997337e-06,0.0010000000000000007,not.assigned
32,PC9.DS9,0.042,0.042,0.0,6.010560242933459e-10,0.0010000000000000007,not.assigned
33,PC9.DS9,0.043000000000000003,0.043000000000000003,0.0,0.0007095361926989987,0.0035877344333513648,not.assigned
