,cell line,division rate,death rate,DIP rate,KS val,AD val,cell line new
0,PC9.DS7,0.01,0.009000000000000001,0.001,7.174902933094016e-05,0.0010000000000000007,not.assigned
1,PC9.DS7,0.011,0.009999999999999998,0.001,0.002162904250156746,0.004012257466300524,not.assigned
2,PC9.DS7,0.012,0.011,0.001,6.484507576255933e-05,0.0010000000000000007,not.assigned
3,PC9.DS7,0.013000000000000001,0.012,0.001,0.0011868372953854087,0.0010000000000000007,not.assigned
4,PC9.DS7,0.014,0.013000000000000001,0.001,6.166366487030961e-05,0.0010000000000000007,not.assigned
5,PC9.DS7,0.015,0.013999999999999999,0.001,0.012955730500426506,0.015783419761365037,not.assigned
6,PC9.DS7,0.016,0.015,0.001,0.04716293146205765,0.021014587486309536,not.assigned
7,PC9.DS7,0.017,0.016,0.001,7.855182935061012e-05,0.0010000000000000007,not.assigned
8,PC9.DS7,0.018000000000000002,0.017,0.001,0.0006701474803563727,0.0010399987544414714,not.assigned
9,PC9.DS7,0.019000000000000003,0.018000000000000002,0.001,0.00015929464259734338,0.0010000000000000007,not.assigned
10,PC9.DS7,0.02,0.019,0.001,0.0019424700611403397,0.001800337699258376,not.assigned
11,PC9.DS7,0.020999999999999998,0.019999999999999997,0.001,9.804982137150451e-05,0.0010000000000000007,not.assigned
12,PC9.DS7,0.022,0.020999999999999998,0.001,0.0009150341345340651,0.0012164730309686467,not.assigned
13,PC9.DS7,0.023,0.022,0.001,0.0013461041935908728,0.0012312089056414717,not.assigned
14,PC9.DS7,0.024,0.023,0.001,0.007910418567723208,0.0067863837004584465,not.assigned
15,PC9.DS7,0.025,0.024,0.001,7.72880159210364e-05,0.0010000000000000007,not.assigned
16,PC9.DS7,0.026000000000000002,0.025,0.001,1.75381170551419e-05,0.0010000000000000007,not.assigned
17,PC9.DS7,0.027000000000000003,0.026000000000000002,0.001,0.0015557861600648411,0.0010150113638635425,not.assigned
18,PC9.DS7,0.028000000000000004,0.027000000000000003,0.001,1.4966635789301307e-05,0.0010000000000000007,not.assigned
19,PC9.DS7,0.028999999999999998,0.027999999999999997,0.001,0.014148205038307564,0.002048360397698452,not.assigned
20,PC9.DS7,0.03,0.028999999999999998,0.001,8.443122291727057e-06,0.0010000000000000007,not.assigned
21,PC9.DS7,0.031,0.03,0.001,0.0051982843606671065,0.00378719629457831,not.assigned
22,PC9.DS7,0.032,0.031,0.001,0.0018367861921748893,0.0010000000000000007,not.assigned
23,PC9.DS7,0.033,0.032,0.001,4.240064246578943e-05,0.0010000000000000007,not.assigned
24,PC9.DS7,0.034,0.033,0.001,0.0022295884578978167,0.0010000000000000007,not.assigned
25,PC9.DS7,0.035,0.034,0.001,0.00049101600696144,0.0010000000000000007,not.assigned
26,PC9.DS7,0.036000000000000004,0.035,0.001,4.096501110129648e-05,0.0010000000000000007,not.assigned
27,PC9.DS7,0.037,0.036,0.001,2.681774432361043e-05,0.0010000000000000007,not.assigned
28,PC9.DS7,0.038,0.037,0.001,5.151770396160644e-05,0.0010000000000000007,not.assigned
29,PC9.DS7,0.039,0.038,0.001,5.80984851555839e-05,0.0010000000000000007,not.assigned
30,PC9.DS7,0.04,0.039,0.001,0.005302486377685786,0.001124380400815831,not.assigned
31,PC9.DS7,0.041,0.04,0.001,7.543443432411303e-07,0.0010000000000000007,not.assigned
32,PC9.DS7,0.042,0.041,0.001,0.0005864528612133438,0.0010000000000000007,not.assigned
33,PC9.DS7,0.043000000000000003,0.042,0.001,1.545430664690756e-05,0.0010000000000000007,not.assigned
34,PC9.DS7,0.044000000000000004,0.043000000000000003,0.001,0.007101519337511388,0.0010786020174269964,not.assigned
35,PC9.DS7,0.045000000000000005,0.044000000000000004,0.001,0.0005476285649835549,0.0010000000000000007,not.assigned
36,PC9.DS7,0.046000000000000006,0.045000000000000005,0.001,0.0003560611183608306,0.0010000000000000007,not.assigned
37,PC9.DS7,0.047,0.046,0.001,4.8545555831834635e-06,0.0010000000000000007,not.assigned
38,PC9.DS7,0.048,0.047,0.001,0.00019834725049695044,0.0010000000000000007,not.assigned
39,PC9.DS7,0.049,0.048,0.001,7.227069391477258e-05,0.0010000000000000007,not.assigned
40,PC9.DS7,0.05,0.049,0.001,3.8494409566253004e-07,0.0010000000000000007,not.assigned
41,PC9.DS7,0.051000000000000004,0.05,0.001,0.00012890288550009387,0.0010000000000000007,not.assigned
42,PC9.DS7,0.052000000000000005,0.051000000000000004,0.001,0.0012506531589632532,0.0010000000000000007,not.assigned
43,PC9.DS7,0.053000000000000005,0.052000000000000005,0.001,9.581036121656715e-05,0.0010000000000000007,not.assigned
44,PC9.DS7,0.054,0.053,0.001,2.379230071427088e-06,0.0010000000000000007,not.assigned
45,PC9.DS7,0.055,0.054,0.001,7.920672870734823e-05,0.0010000000000000007,not.assigned
46,PC9.DS7,0.056,0.055,0.001,2.723121972028523e-05,0.0010000000000000007,not.assigned
47,PC9.DS7,0.057,0.056,0.001,4.843346710357349e-05,0.0010000000000000007,not.assigned
48,PC9.DS7,0.058,0.057,0.001,0.000889076590943332,0.0010907339150529882,not.assigned
49,PC9.DS7,0.059000000000000004,0.058,0.001,9.436261733541488e-07,0.0010000000000000007,not.assigned
50,PC9.DS7,0.060000000000000005,0.059000000000000004,0.001,2.41866018529041e-07,0.0010000000000000007,not.assigned
51,PC9.DS7,0.061000000000000006,0.060000000000000005,0.001,1.5152719162033581e-06,0.0010000000000000007,not.assigned
52,PC9.DS7,0.062000000000000006,0.061000000000000006,0.001,0.002677165684708948,0.0010000000000000007,not.assigned
53,PC9.DS7,0.063,0.062,0.001,4.9978593360871215e-05,0.0010000000000000007,not.assigned
54,PC9.DS7,0.064,0.063,0.001,9.546219527275146e-09,0.0010000000000000007,not.assigned
55,PC9.DS7,0.065,0.064,0.001,8.792804951055275e-06,0.0010000000000000007,not.assigned
56,PC9.DS7,0.066,0.065,0.001,0.00032173220366793395,0.0010000000000000007,not.assigned
57,PC9.DS7,0.067,0.066,0.001,1.443798295868517e-05,0.0010000000000000007,not.assigned
58,PC9.DS7,0.068,0.067,0.001,1.2483315585164528e-05,0.0010000000000000007,not.assigned
59,PC9.DS7,0.069,0.068,0.001,5.711141107301476e-07,0.0010000000000000007,not.assigned
60,PC9.DS7,0.06999999999999999,0.06899999999999999,0.001,2.1896603173416947e-06,0.0010000000000000007,not.assigned
61,PC9.DS7,0.071,0.06999999999999999,0.001,3.1538231154280394e-07,0.0010000000000000007,not.assigned
62,PC9.DS7,0.072,0.071,0.001,0.00011519111357117994,0.0010000000000000007,not.assigned
63,PC9.DS7,0.073,0.072,0.001,9.269383261642048e-06,0.0010000000000000007,not.assigned
64,PC9.DS7,0.074,0.073,0.001,1.935472052641516e-06,0.0010000000000000007,not.assigned
65,PC9.DS7,0.075,0.074,0.001,1.8620155667074515e-09,0.0010000000000000007,not.assigned
66,PC9.DS7,0.076,0.075,0.001,2.6728942996083886e-06,0.0010000000000000007,not.assigned
67,PC9.DS7,0.077,0.076,0.001,0.0001896020906377143,0.0010000000000000007,not.assigned
68,PC9.DS7,0.078,0.077,0.001,1.1101602474892282e-07,0.0010000000000000007,not.assigned
69,PC9.DS7,0.079,0.078,0.001,1.8524688653107904e-07,0.0010000000000000007,not.assigned
70,PC9.DS7,0.08,0.079,0.001,4.934804088923706e-06,0.0010000000000000007,not.assigned
71,PC9.DS7,0.01,0.0089,0.0011,0.006411792552166224,0.00914404508207202,not.assigned
72,PC9.DS7,0.011,0.009899999999999999,0.0011,1.2104355037871406e-05,0.0010000000000000007,not.assigned
73,PC9.DS7,0.012,0.0109,0.0011,0.002070094149812865,0.002688073607393284,not.assigned
74,PC9.DS7,0.013000000000000001,0.0119,0.0011,0.0039201310853802665,0.0018025608779435847,not.assigned
75,PC9.DS7,0.014,0.0129,0.0011,0.030696972086228003,0.030403771944701355,not.assigned
76,PC9.DS7,0.015,0.0139,0.0011,0.005252166369492147,0.0024943835078154175,not.assigned
77,PC9.DS7,0.016,0.0149,0.0011,0.0010308453563052777,0.0020560138477059156,not.assigned
78,PC9.DS7,0.017,0.0159,0.0011,1.36315435585723e-05,0.0010000000000000007,not.assigned
79,PC9.DS7,0.018000000000000002,0.016900000000000002,0.0011,0.0022189224620250804,0.0011672606549379173,not.assigned
80,PC9.DS7,0.019000000000000003,0.017900000000000003,0.0011,0.046846800593198915,0.028920312995705383,not.assigned
81,PC9.DS7,0.02,0.0189,0.0011,9.492865921526568e-05,0.0010000000000000007,not.assigned
82,PC9.DS7,0.020999999999999998,0.019899999999999998,0.0011,0.0010551127547331356,0.0010000000000000007,not.assigned
83,PC9.DS7,0.022,0.0209,0.0011,0.03103196146409081,0.00918345479090818,not.assigned
84,PC9.DS7,0.023,0.0219,0.0011,0.00012183272637446676,0.0010000000000000007,not.assigned
85,PC9.DS7,0.024,0.0229,0.0011,3.243037577958972e-05,0.0010000000000000007,not.assigned
86,PC9.DS7,0.025,0.0239,0.0011,0.001338671297254402,0.0012709930849786903,not.assigned
87,PC9.DS7,0.026000000000000002,0.024900000000000002,0.0011,0.0072085738462112844,0.005491873461180253,not.assigned
88,PC9.DS7,0.027000000000000003,0.025900000000000003,0.0011,0.0025292711676482235,0.0011337171627599813,not.assigned
89,PC9.DS7,0.028000000000000004,0.026900000000000004,0.0011,3.595523123570022e-05,0.0010000000000000007,not.assigned
90,PC9.DS7,0.028999999999999998,0.027899999999999998,0.0011,0.006739883633862736,0.0016956973253577656,not.assigned
91,PC9.DS7,0.03,0.0289,0.0011,0.013435644956651114,0.0033982784033745584,not.assigned
92,PC9.DS7,0.031,0.0299,0.0011,0.00029389988383637667,0.0010000000000000007,not.assigned
93,PC9.DS7,0.032,0.0309,0.0011,9.264741075284682e-05,0.0010000000000000007,not.assigned
94,PC9.DS7,0.033,0.031900000000000005,0.0011,0.005979451455143338,0.0024156812647809726,not.assigned
95,PC9.DS7,0.034,0.032900000000000006,0.0011,0.0002689116883391805,0.0010000000000000007,not.assigned
96,PC9.DS7,0.035,0.033900000000000007,0.0011,0.0034281924690970533,0.0010000000000000007,not.assigned
97,PC9.DS7,0.036000000000000004,0.03490000000000001,0.0011,0.0009895085781596509,0.0010000000000000007,not.assigned
98,PC9.DS7,0.037,0.0359,0.0011,1.33639423792947e-05,0.0010000000000000007,not.assigned
99,PC9.DS7,0.038,0.0369,0.0011,0.00045921295844476455,0.0010000000000000007,not.assigned
