,cell line,division rate,death rate,DIP rate,KS val,AD val,cell line new
0,PC9.DS6,0.01,0.0105,-0.0005,1.008048418790215e-05,0.0010000000000000007,not.assigned
1,PC9.DS6,0.011,0.0115,-0.0005,8.066169224270834e-05,0.0010000000000000007,not.assigned
2,PC9.DS6,0.012,0.0125,-0.0005,7.750465748628477e-06,0.0010000000000000007,not.assigned
3,PC9.DS6,0.013000000000000001,0.013500000000000002,-0.0005,0.00043098636533676134,0.0014711395996128446,not.assigned
4,PC9.DS6,0.014,0.0145,-0.0005,1.0408957725709023e-06,0.0010000000000000007,not.assigned
5,PC9.DS6,0.015,0.0155,-0.0005,0.005719777181323806,0.00512899483873416,not.assigned
6,PC9.DS6,0.016,0.0165,-0.0005,5.375153776265279e-05,0.0010000000000000007,not.assigned
7,PC9.DS6,0.017,0.0175,-0.0005,0.0059090467691036395,0.002593643831137523,not.assigned
8,PC9.DS6,0.018000000000000002,0.018500000000000003,-0.0005,1.5859526219560712e-05,0.0010000000000000007,not.assigned
9,PC9.DS6,0.019000000000000003,0.019500000000000003,-0.0005,0.0008876294559696898,0.0011105074695912313,not.assigned
10,PC9.DS6,0.02,0.0205,-0.0005,0.0019107104095076467,0.0012560725988701306,not.assigned
11,PC9.DS6,0.020999999999999998,0.0215,-0.0005,0.0027911189130906673,0.0010729912152732184,not.assigned
12,PC9.DS6,0.022,0.0225,-0.0005,0.011188477302343697,0.005279203661026903,not.assigned
13,PC9.DS6,0.023,0.0235,-0.0005,6.000614548227562e-06,0.0010000000000000007,not.assigned
14,PC9.DS6,0.024,0.0245,-0.0005,0.0013522506136427496,0.0010000000000000007,not.assigned
15,PC9.DS6,0.025,0.025500000000000002,-0.0005,6.186767042149073e-05,0.0010000000000000007,not.assigned
16,PC9.DS6,0.026000000000000002,0.026500000000000003,-0.0005,6.583488606860615e-05,0.0010000000000000007,not.assigned
17,PC9.DS6,0.027000000000000003,0.027500000000000004,-0.0005,0.002636111108796704,0.0010000000000000007,not.assigned
18,PC9.DS6,0.028000000000000004,0.028500000000000004,-0.0005,1.899675413904401e-05,0.0010000000000000007,not.assigned
19,PC9.DS6,0.028999999999999998,0.0295,-0.0005,0.0001506764392944737,0.0010000000000000007,not.assigned
20,PC9.DS6,0.03,0.0305,-0.0005,1.0825857463046486e-05,0.0010000000000000007,not.assigned
21,PC9.DS6,0.031,0.0315,-0.0005,0.00035054020740996983,0.0010000000000000007,not.assigned
22,PC9.DS6,0.032,0.0325,-0.0005,4.92835052043246e-07,0.0010000000000000007,not.assigned
23,PC9.DS6,0.033,0.0335,-0.0005,0.00017522450136924351,0.0010000000000000007,not.assigned
24,PC9.DS6,0.034,0.0345,-0.0005,0.001488479046201802,0.0010000000000000007,not.assigned
25,PC9.DS6,0.035,0.035500000000000004,-0.0005,0.0011447713294229962,0.0010000000000000007,not.assigned
26,PC9.DS6,0.036000000000000004,0.036500000000000005,-0.0005,0.014887800919082766,0.004380504139109913,not.assigned
27,PC9.DS6,0.037,0.0375,-0.0005,2.7655453718094405e-05,0.0010000000000000007,not.assigned
28,PC9.DS6,0.038,0.0385,-0.0005,4.154984774982644e-05,0.0010000000000000007,not.assigned
29,PC9.DS6,0.039,0.0395,-0.0005,4.852089109448724e-05,0.0010000000000000007,not.assigned
30,PC9.DS6,0.04,0.0405,-0.0005,4.581852459743328e-06,0.0010000000000000007,not.assigned
31,PC9.DS6,0.041,0.0415,-0.0005,4.965884386252433e-06,0.0010000000000000007,not.assigned
32,PC9.DS6,0.042,0.0425,-0.0005,0.0012980557037795988,0.0010000000000000007,not.assigned
33,PC9.DS6,0.043000000000000003,0.043500000000000004,-0.0005,0.009661653519629896,0.005270320715445165,not.assigned
34,PC9.DS6,0.044000000000000004,0.044500000000000005,-0.0005,0.0002471605754144448,0.0010000000000000007,not.assigned
35,PC9.DS6,0.045000000000000005,0.045500000000000006,-0.0005,0.0002987370550411152,0.0010000000000000007,not.assigned
36,PC9.DS6,0.046000000000000006,0.04650000000000001,-0.0005,1.9107899912628913e-06,0.0010000000000000007,not.assigned
37,PC9.DS6,0.047,0.0475,-0.0005,0.0008865670948290084,0.0010000000000000007,not.assigned
38,PC9.DS6,0.048,0.0485,-0.0005,9.579102481906913e-06,0.0010000000000000007,not.assigned
39,PC9.DS6,0.049,0.0495,-0.0005,0.002108522571575939,0.0010000000000000007,not.assigned
40,PC9.DS6,0.05,0.0505,-0.0005,8.384767883052425e-07,0.0010000000000000007,not.assigned
41,PC9.DS6,0.051000000000000004,0.051500000000000004,-0.0005,1.178786400744515e-07,0.0010000000000000007,not.assigned
42,PC9.DS6,0.052000000000000005,0.052500000000000005,-0.0005,0.0018215945199796593,0.0018877401323571536,not.assigned
43,PC9.DS6,0.053000000000000005,0.053500000000000006,-0.0005,3.482284479170728e-05,0.0010000000000000007,not.assigned
44,PC9.DS6,0.054,0.0545,-0.0005,9.987876873425694e-05,0.0010000000000000007,not.assigned
45,PC9.DS6,0.055,0.0555,-0.0005,6.186402290808788e-05,0.0010000000000000007,not.assigned
46,PC9.DS6,0.056,0.0565,-0.0005,2.0554239396442685e-06,0.0010000000000000007,not.assigned
47,PC9.DS6,0.057,0.0575,-0.0005,3.3782295101727395e-08,0.0010000000000000007,not.assigned
48,PC9.DS6,0.058,0.0585,-0.0005,0.0005064596435471747,0.0010959637687817296,not.assigned
49,PC9.DS6,0.059000000000000004,0.059500000000000004,-0.0005,1.3468629133149892e-08,0.0010000000000000007,not.assigned
50,PC9.DS6,0.060000000000000005,0.060500000000000005,-0.0005,8.394651227908777e-05,0.0010000000000000007,not.assigned
