"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"
4,C,2.583638e+002,1.369000e+001,4.066000e+003,1.894000e+004,3537,4.078387e-001,2.967347e+002,1.803229e+002,9.246959e+001,1.065602e+000,2.416367e+002,5.354820e+000,1.175161e+000,8.119781e-001
4,D,2.369613e+002,1.369000e+001,4.311000e+003,1.700400e+004,3244,3.993646e-001,3.120760e+002,1.737562e+002,8.463867e+001,1.002165e+000,2.321170e+002,5.241677e+000,1.193226e+000,8.046113e-001
4,E,2.196494e+002,1.369000e+001,4.813000e+003,1.584700e+004,3007,3.806662e-001,3.110153e+002,1.709572e+002,8.146537e+001,1.008645e+000,2.267933e+002,5.270037e+000,1.213211e+000,7.929900e-001
4,F,2.247626e+002,1.369000e+001,4.164000e+003,1.710500e+004,3077,3.981986e-001,3.069961e+002,1.763783e+002,8.828314e+001,1.084171e+000,2.345467e+002,5.558986e+000,1.194399e+000,8.045420e-001
4,G,1.956903e+002,1.369000e+001,5.763000e+003,1.432100e+004,2679,3.556712e-001,3.010542e+002,1.697866e+002,7.587585e+001,1.043204e+000,2.196405e+002,5.345651e+000,1.283523e+000,7.728684e-001
5,B,2.462381e+002,1.369000e+001,3.972000e+003,2.547300e+004,3371,4.023705e-001,3.127496e+002,1.943939e+002,8.664269e+001,1.439385e+000,2.480999e+002,7.556511e+000,1.229412e+000,8.169635e-001
5,C,2.654492e+002,1.369000e+001,3.946000e+003,2.917500e+004,3634,4.120984e-001,2.894834e+002,1.980813e+002,9.789126e+001,1.549195e+000,2.532448e+002,8.028343e+000,1.224857e+000,8.226923e-001
5,D,2.622352e+002,1.369000e+001,3.911000e+003,2.683900e+004,3590,4.225816e-001,3.086642e+002,1.918427e+002,9.586001e+001,1.400605e+000,2.511152e+002,7.476045e+000,1.222635e+000,8.164967e-001
5,E,2.201607e+002,1.369000e+001,4.981000e+003,1.976800e+004,3014,3.994532e-001,3.503569e+002,1.806669e+002,7.937751e+001,1.110050e+000,2.395314e+002,6.558726e+000,1.247474e+000,7.945627e-001
5,F,2.297297e+002,1.369000e+001,4.720000e+003,2.064900e+004,3145,4.108290e-001,3.468810e+002,1.812427e+002,8.096252e+001,1.122748e+000,2.408618e+002,6.565660e+000,1.239993e+000,7.998602e-001
5,G,1.979547e+002,1.369000e+001,5.108000e+003,1.775400e+004,2710,3.877160e-001,3.542161e+002,1.784177e+002,7.442847e+001,1.106636e+000,2.342810e+002,6.551292e+000,1.272623e+000,7.884268e-001
6,B,1.890431e+002,1.369000e+001,2.797000e+003,7.869000e+003,2588,3.382826e-001,2.477765e+002,1.550213e+002,7.319346e+001,6.744950e-001,2.046122e+002,3.040572e+000,1.176466e+000,8.078592e-001
6,C,1.587290e+002,1.369000e+001,2.311000e+003,6.364000e+003,2173,3.593069e-001,2.187006e+002,1.609643e+002,8.825669e+001,7.334726e-001,2.139498e+002,2.928670e+000,1.180965e+000,8.187050e-001
6,D,1.612856e+002,1.369000e+001,2.352000e+003,6.703000e+003,2208,3.508618e-001,2.281232e+002,1.564734e+002,8.139373e+001,7.261537e-001,2.072227e+002,3.035779e+000,1.182717e+000,8.149275e-001
6,E,1.753835e+002,1.369000e+001,2.661000e+003,6.834000e+003,2401,3.483267e-001,2.318347e+002,1.540684e+002,8.117332e+001,6.656392e-001,2.054817e+002,2.846314e+000,1.183633e+000,8.063145e-001
6,F,1.411980e+002,1.369000e+001,2.531000e+003,5.975000e+003,1933,3.154882e-001,2.558326e+002,1.469051e+002,6.706855e+001,6.454266e-001,1.930247e+002,3.091050e+000,1.217756e+000,7.792708e-001
6,G,1.324324e+002,1.369000e+001,2.446000e+003,5.917000e+003,1813,2.982596e-001,2.735442e+002,1.444711e+002,5.954728e+001,6.369729e-001,1.876615e+002,3.263651e+000,1.222441e+000,7.674158e-001
7,B,1.322863e+002,1.369000e+001,1.827000e+003,5.091000e+003,1811,3.550491e-001,2.211735e+002,1.649289e+002,8.962288e+001,7.060029e-001,2.196058e+002,2.811154e+000,1.194363e+000,8.213000e-001
7,C,1.398831e+002,1.369000e+001,2.027000e+003,6.232000e+003,1915,3.330143e-001,2.507006e+002,1.598665e+002,7.420232e+001,7.184280e-001,2.077981e+002,3.254308e+000,1.209227e+000,8.063078e-001
7,D,1.208912e+002,1.369000e+001,1.794000e+003,5.199000e+003,1655,3.271302e-001,2.709529e+002,1.510467e+002,6.619362e+001,6.285908e-001,1.992185e+002,3.141390e+000,1.203103e+000,7.922879e-001
7,E,1.428050e+002,1.369000e+001,1.981000e+003,5.564000e+003,1955,3.662014e-001,2.316186e+002,1.577362e+002,8.547440e+001,6.773402e-001,2.115387e+002,2.846036e+000,1.209407e+000,8.133331e-001
7,F,1.316289e+002,1.369000e+001,2.150000e+003,5.626000e+003,1802,3.189939e-001,2.719519e+002,1.509630e+002,6.538407e+001,6.175049e-001,1.987292e+002,3.122087e+000,1.208852e+000,7.858512e-001
7,G,1.056976e+002,1.369000e+001,2.102000e+003,4.875000e+003,1447,3.178838e-001,2.855011e+002,1.492186e+002,6.465919e+001,6.396054e-001,1.961283e+002,3.369039e+000,1.233723e+000,7.770675e-001
8,B,3.491600e+001,1.369000e+001,4.880000e+002,2.396000e+003,478,3.907657e-001,2.846197e+002,1.838649e+002,8.933522e+001,1.001575e+000,2.410461e+002,5.012552e+000,1.272754e+000,8.218154e-001
8,C,4.419284e+001,1.369000e+001,6.170000e+002,2.835000e+003,605,3.958467e-001,2.783281e+002,1.806499e+002,9.784348e+001,9.366847e-001,2.422174e+002,4.685950e+000,1.261463e+000,8.169871e-001
8,D,1.039445e+002,1.369000e+001,1.449000e+003,6.750000e+003,1423,3.995197e-001,2.605054e+002,1.833858e+002,9.777558e+001,9.958721e-001,2.412594e+002,4.743500e+000,1.284466e+000,8.234427e-001
8,E,5.420015e+001,1.369000e+001,7.740000e+002,3.153000e+003,742,3.973328e-001,2.976512e+002,1.756585e+002,9.012850e+001,8.174153e-001,2.386681e+002,4.249326e+000,1.268041e+000,8.157648e-001
8,F,4.842951e+001,1.369000e+001,7.570000e+002,2.800000e+003,663,3.797939e-001,3.416177e+002,1.672467e+002,7.052221e+001,6.943433e-001,2.247425e+002,4.223228e+000,1.270067e+000,8.034856e-001
8,G,4.404675e+001,1.369000e+001,7.310000e+002,2.864000e+003,603,3.746230e-001,3.084815e+002,1.739424e+002,7.825675e+001,8.923739e-001,2.278209e+002,4.749585e+000,1.293457e+000,8.062175e-001
9,B,4.119795e+001,1.369000e+001,8.810000e+002,3.523000e+003,564,3.981782e-001,2.347063e+002,1.939746e+002,1.143706e+002,1.464904e+000,2.509888e+002,6.246454e+000,1.202420e+000,8.233988e-001
9,C,6.274653e+001,1.369000e+001,9.440000e+002,4.653000e+003,859,4.089756e-001,2.572616e+002,1.852929e+002,1.079048e+002,1.234009e+000,2.471381e+002,5.416764e+000,1.176674e+000,8.219982e-001
9,D,8.816654e+001,1.369000e+001,1.301000e+003,7.211000e+003,1207,4.180461e-001,2.361224e+002,1.908470e+002,1.142964e+002,1.454577e+000,2.517513e+002,5.974316e+000,1.171086e+000,8.278402e-001
9,E,7.940102e+001,1.369000e+001,1.152000e+003,5.978000e+003,1087,4.120955e-001,2.569290e+002,1.852576e+002,1.061521e+002,1.291408e+000,2.466074e+002,5.499540e+000,1.186070e+000,8.216187e-001
9,F,5.186267e+001,1.369000e+001,8.420000e+002,3.566000e+003,710,3.913763e-001,3.063031e+002,1.748438e+002,9.119045e+001,9.871751e-001,2.372196e+002,5.022535e+000,1.184488e+000,8.031509e-001
9,G,5.850986e+001,1.369000e+001,9.830000e+002,4.011000e+003,801,3.959780e-001,2.884794e+002,1.783915e+002,9.645218e+001,1.026388e+000,2.427347e+002,5.007491e+000,1.183303e+000,8.033233e-001
10,B,2.023375e+001,1.369000e+001,2.840000e+002,1.109000e+003,277,3.679303e-001,2.222484e+002,1.745152e+002,9.551340e+001,9.551502e-001,2.286520e+002,4.003610e+000,1.186453e+000,8.219860e-001
10,C,3.747261e+001,1.369000e+001,5.210000e+002,1.919000e+003,513,3.695652e-001,2.366780e+002,1.702994e+002,9.137863e+001,8.480002e-001,2.241851e+002,3.740741e+000,1.181477e+000,8.212133e-001
10,D,4.631118e+001,1.369000e+001,6.600000e+002,2.468000e+003,634,3.734356e-001,2.519811e+002,1.695898e+002,8.728709e+001,8.298962e-001,2.260334e+002,3.892744e+000,1.170931e+000,8.184309e-001
10,E,5.069394e+001,1.369000e+001,7.320000e+002,2.663000e+003,694,3.714192e-001,2.456003e+002,1.705412e+002,9.054278e+001,8.496020e-001,2.266078e+002,3.837176e+000,1.208453e+000,8.157069e-001
10,F,4.791819e+001,1.369000e+001,7.000000e+002,2.623000e+003,656,3.733394e-001,2.473851e+002,1.704164e+002,8.923030e+001,8.758067e-001,2.256502e+002,3.998476e+000,1.184297e+000,8.192204e-001
10,G,3.382031e+001,1.369000e+001,5.310000e+002,1.906000e+003,463,3.596451e-001,2.622970e+002,1.707527e+002,8.416147e+001,8.953735e-001,2.246511e+002,4.116631e+000,1.196600e+000,8.083412e-001
11,B,5.602630e+001,1.369000e+001,8.170000e+002,3.989000e+003,767,3.721984e-001,2.685975e+002,1.836574e+002,9.079331e+001,1.099473e+000,2.392791e+002,5.200782e+000,1.220971e+000,8.224599e-001
11,C,8.524470e+001,1.369000e+001,1.201000e+003,6.667000e+003,1167,3.890697e-001,2.385858e+002,1.881076e+002,1.071145e+002,1.294728e+000,2.442034e+002,5.712939e+000,1.232115e+000,8.223627e-001
11,D,1.111760e+002,1.369000e+001,1.567000e+003,8.234000e+003,1522,3.772515e-001,2.487001e+002,1.858827e+002,1.019752e+002,1.194474e+000,2.427007e+002,5.409987e+000,1.227102e+000,8.181010e-001
11,E,1.084003e+002,1.369000e+001,1.531000e+003,8.444000e+003,1484,3.787687e-001,2.511690e+002,1.883361e+002,9.957539e+001,1.254297e+000,2.437675e+002,5.690027e+000,1.239033e+000,8.249592e-001
11,F,9.576333e+001,1.369000e+001,1.416000e+003,6.767000e+003,1311,3.776333e-001,2.663726e+002,1.809601e+002,9.406767e+001,1.104143e+000,2.377311e+002,5.161709e+000,1.221582e+000,8.185237e-001
11,G,6.793280e+001,1.369000e+001,1.213000e+003,4.455000e+003,930,3.541818e-001,3.107062e+002,1.726468e+002,7.684615e+001,8.820393e-001,2.285735e+002,4.790323e+000,1.223042e+000,7.971077e-001





2
Timespan (h):, 5.3700
2,B,1.198685e+002,1.369000e+001,2.128000e+003,4.056000e+003,1641,2.075484e-001,1.788252e+002,1.248618e+002,4.093393e+001,7.475104e-001,1.513332e+002,2.471664e+000,1.228006e+000,7.941397e-001
2,C,1.676406e+002,1.369000e+001,2.717000e+003,5.860000e+003,2295,2.062566e-001,1.854420e+002,1.233531e+002,3.833922e+001,7.429519e-001,1.489699e+002,2.553377e+000,1.221325e+000,7.907622e-001
2,D,1.585829e+002,1.369000e+001,2.673000e+003,5.457000e+003,2171,2.050271e-001,1.787705e+002,1.244110e+002,3.936059e+001,7.604174e-001,1.501357e+002,2.513588e+000,1.234422e+000,7.915597e-001
2,E,1.265157e+002,1.369000e+001,2.244000e+003,4.357000e+003,1732,2.058526e-001,1.824725e+002,1.242858e+002,3.931582e+001,7.470007e-001,1.501733e+002,2.515589e+000,1.233534e+000,7.887134e-001
2,F,1.027027e+002,1.369000e+001,2.007000e+003,3.638000e+003,1406,1.983394e-001,1.923552e+002,1.246428e+002,3.656925e+001,7.313959e-001,1.495265e+002,2.587482e+000,1.244086e+000,7.826785e-001
2,G,1.292915e+002,1.369000e+001,2.273000e+003,4.481000e+003,1770,2.045932e-001,1.758960e+002,1.271050e+002,4.141466e+001,7.796938e-001,1.538592e+002,2.531638e+000,1.233557e+000,7.961763e-001
3,B,1.962747e+002,1.369000e+001,3.449000e+003,1.003900e+004,2687,3.486906e-001,2.965203e+002,1.575883e+002,7.069403e+001,6.972353e-001,2.079690e+002,3.736137e+000,1.212603e+000,7.917148e-001
3,C,1.924032e+002,1.369000e+001,2.965000e+003,9.332000e+003,2634,3.603805e-001,2.848758e+002,1.586623e+002,7.417126e+001,6.965060e-001,2.101470e+002,3.542901e+000,1.192548e+000,8.036577e-001
3,D,1.961286e+002,1.369000e+001,3.088000e+003,9.776000e+003,2685,3.589958e-001,2.907953e+002,1.572431e+002,7.199532e+001,6.928139e-001,2.081439e+002,3.640968e+000,1.190051e+000,8.037286e-001
3,E,1.945946e+002,1.369000e+001,2.864000e+003,9.146000e+003,2664,3.722451e-001,2.761786e+002,1.602802e+002,7.849073e+001,7.007681e-001,2.139100e+002,3.433183e+000,1.184892e+000,8.081680e-001
3,F,1.449963e+002,1.369000e+001,3.509000e+003,7.212000e+003,1985,3.174069e-001,3.069280e+002,1.479163e+002,5.820461e+001,6.437601e-001,1.929383e+002,3.633249e+000,1.257130e+000,7.611108e-001
3,G,1.505478e+002,1.369000e+001,3.368000e+003,7.261000e+003,2061,3.205283e-001,3.079859e+002,1.496293e+002,5.986665e+001,6.235997e-001,1.955938e+002,3.523047e+000,1.259012e+000,7.646348e-001
4,B,2.797663e+002,1.369000e+001,5.188000e+003,1.978100e+004,3830,3.994628e-001,2.827475e+002,1.774693e+002,9.600451e+001,1.078237e+000,2.372264e+002,5.164752e+000,1.191275e+000,8.063610e-001
4,C,3.265157e+002,1.369000e+001,4.865000e+003,2.459900e+004,4470,4.172826e-001,2.497917e+002,1.869546e+002,1.112093e+002,1.257944e+000,2.493795e+002,5.503132e+000,1.176125e+000,8.180973e-001
4,D,2.927684e+002,1.369000e+001,5.049000e+003,1.950900e+004,4008,4.025285e-001,2.863623e+002,1.761378e+002,9.431142e+001,1.012175e+000,2.369798e+002,4.867515e+000,1.177828e+000,8.094006e-001
4,E,2.403214e+002,1.369000e+001,5.865000e+003,1.722400e+004,3290,3.723044e-001,2.970202e+002,1.716719e+002,8.369139e+001,1.042630e+000,2.260805e+002,5.235258e+000,1.232183e+000,7.886548e-001
4,F,2.523740e+002,1.369000e+001,5.136000e+003,1.780600e+004,3455,3.886502e-001,3.006974e+002,1.747427e+002,8.887859e+001,1.007133e+000,2.326596e+002,5.153690e+000,1.211897e+000,8.011628e-001
4,G,2.316289e+002,1.369000e+001,6.604000e+003,1.645300e+004,3171,3.497599e-001,2.964200e+002,1.718868e+002,7.718553e+001,1.029311e+000,2.231186e+002,5.188584e+000,1.272376e+000,7.740521e-001
5,B,2.761140e+002,1.369000e+001,4.625000e+003,2.768400e+004,3780,4.027872e-001,3.092575e+002,1.934072e+002,8.924049e+001,1.389422e+000,2.485190e+002,7.323810e+000,1.228441e+000,8.126526e-001
5,C,3.097882e+002,1.369000e+001,4.598000e+003,3.422000e+004,4241,4.115619e-001,2.731118e+002,1.996918e+002,1.025728e+002,1.640366e+000,2.536293e+002,8.068852e+000,1.233040e+000,8.195897e-001
5,D,2.878744e+002,1.369000e+001,4.719000e+003,2.841200e+004,3941,4.082793e-001,3.090285e+002,1.924462e+002,9.045959e+001,1.371114e+000,2.485963e+002,7.209338e+000,1.235175e+000,8.122746e-001
5,E,2.566837e+002,1.369000e+001,5.589000e+003,2.188200e+004,3514,3.950193e-001,3.515549e+002,1.804050e+002,7.643652e+001,1.062145e+000,2.390283e+002,6.227092e+000,1.246238e+000,7.939768e-001
5,F,2.565376e+002,1.369000e+001,5.660000e+003,2.358500e+004,3512,3.966712e-001,3.257528e+002,1.841942e+002,8.365955e+001,1.223177e+000,2.409241e+002,6.715547e+000,1.250452e+000,7.995462e-001
5,G,2.333820e+002,1.369000e+001,5.918000e+003,2.102500e+004,3195,3.825540e-001,3.331886e+002,1.820534e+002,7.819072e+001,1.166772e+000,2.371663e+002,6.580595e+000,1.271006e+000,7.893415e-001
6,B,2.151936e+002,1.369000e+001,3.139000e+003,8.667000e+003,2946,3.465372e-001,2.286627e+002,1.595911e+002,8.203770e+001,6.977702e-001,2.114048e+002,2.941955e+000,1.179167e+000,8.172144e-001
6,C,1.764061e+002,1.369000e+001,2.573000e+003,7.163000e+003,2415,3.496243e-001,2.265823e+002,1.603405e+002,8.250402e+001,7.137899e-001,2.117900e+002,2.966046e+000,1.178191e+000,8.183622e-001
6,D,1.758948e+002,1.369000e+001,2.585000e+003,7.165000e+003,2408,3.446262e-001,2.312007e+002,1.590233e+002,7.879141e+001,7.017987e-001,2.097454e+002,2.975498e+000,1.172795e+000,8.178915e-001
6,E,1.900657e+002,1.369000e+001,2.911000e+003,7.880000e+003,2602,3.307932e-001,2.386823e+002,1.571591e+002,7.404553e+001,6.888996e-001,2.055489e+002,3.028440e+000,1.180992e+000,8.062469e-001
6,F,1.629657e+002,1.369000e+001,2.746000e+003,6.845000e+003,2231,3.081318e-001,2.550580e+002,1.516478e+002,6.745766e+001,6.437955e-001,1.976513e+002,3.068131e+000,1.203802e+000,7.863408e-001
6,G,1.536158e+002,1.369000e+001,2.571000e+003,6.843000e+003,2103,2.962476e-001,2.730993e+002,1.516617e+002,5.931036e+001,6.439707e-001,1.956184e+002,3.253923e+000,1.199566e+000,7.786881e-001
7,B,1.535427e+002,1.369000e+001,2.124000e+003,5.976000e+003,2102,3.580868e-001,2.196560e+002,1.641288e+002,9.018796e+001,7.009106e-001,2.183374e+002,2.843007e+000,1.185219e+000,8.235963e-001
7,C,1.636231e+002,1.369000e+001,2.312000e+003,6.611000e+003,2240,3.429797e-001,2.322704e+002,1.646870e+002,8.221838e+001,6.973456e-001,2.163901e+002,2.951339e+000,1.193780e+000,8.164509e-001
7,D,1.391527e+002,1.369000e+001,2.082000e+003,6.290000e+003,1905,3.190032e-001,2.755710e+002,1.532606e+002,6.541773e+001,6.550003e-001,1.990294e+002,3.301837e+000,1.209244e+000,7.955449e-001
7,E,1.649379e+002,1.369000e+001,2.311000e+003,6.633000e+003,2258,3.501707e-001,2.386760e+002,1.604950e+002,8.115096e+001,6.739928e-001,2.127777e+002,2.937555e+000,1.192465e+000,8.149124e-001
7,F,1.582907e+002,1.369000e+001,2.416000e+003,6.785000e+003,2167,3.177643e-001,2.755301e+002,1.530927e+002,6.508763e+001,6.102174e-001,2.008390e+002,3.131057e+000,1.200612e+000,7.863064e-001
7,G,1.286340e+002,1.369000e+001,2.461000e+003,5.830000e+003,1761,3.065757e-001,2.731265e+002,1.553453e+002,6.513918e+001,6.569858e-001,2.001223e+002,3.310619e+000,1.230880e+000,7.817172e-001
8,B,4.119795e+001,1.369000e+001,5.760000e+002,2.902000e+003,564,3.861224e-001,2.716912e+002,1.856056e+002,9.656901e+001,1.031675e+000,2.434324e+002,5.145390e+000,1.275472e+000,8.152698e-001
8,C,5.084003e+001,1.369000e+001,7.160000e+002,3.570000e+003,696,3.845447e-001,2.681669e+002,1.866512e+002,9.617489e+001,1.043018e+000,2.433273e+002,5.129310e+000,1.282650e+000,8.192962e-001
8,D,1.190650e+002,1.369000e+001,1.663000e+003,8.278000e+003,1630,3.866502e-001,2.543738e+002,1.876999e+002,9.914533e+001,1.103054e+000,2.436419e+002,5.078528e+000,1.271787e+000,8.233322e-001
8,E,6.099343e+001,1.369000e+001,8.770000e+002,4.129000e+003,835,3.813141e-001,2.957535e+002,1.819547e+002,8.739062e+001,9.437016e-001,2.386735e+002,4.944910e+000,1.274353e+000,8.123624e-001
8,F,5.829072e+001,1.369000e+001,8.770000e+002,3.557000e+003,798,3.677705e-001,3.228886e+002,1.750879e+002,7.918198e+001,7.975136e-001,2.335701e+002,4.457393e+000,1.265549e+000,8.005023e-001
8,G,5.244704e+001,1.369000e+001,8.300000e+002,3.543000e+003,718,3.605578e-001,3.057276e+002,1.813530e+002,7.970089e+001,9.356631e-001,2.355865e+002,4.934540e+000,1.283206e+000,8.094015e-001
9,B,4.404675e+001,1.369000e+001,9.280000e+002,3.472000e+003,603,3.952332e-001,2.626100e+002,1.906954e+002,1.029412e+002,1.254077e+000,2.515013e+002,5.757877e+000,1.200286e+000,8.134307e-001
9,C,7.268079e+001,1.369000e+001,1.092000e+003,5.720000e+003,995,3.966240e-001,2.538877e+002,1.912439e+002,1.053135e+002,1.315395e+000,2.494884e+002,5.748744e+000,1.189040e+000,8.161255e-001
9,D,1.001461e+002,1.369000e+001,1.464000e+003,8.949000e+003,1371,3.999076e-001,2.240722e+002,1.967326e+002,1.178678e+002,1.610565e+000,2.533346e+002,6.527352e+000,1.166075e+000,8.263990e-001
9,E,8.787436e+001,1.369000e+001,1.381000e+003,6.530000e+003,1203,3.908157e-001,2.690602e+002,1.860376e+002,9.665119e+001,1.189305e+000,2.435797e+002,5.428096e+000,1.208241e+000,8.117315e-001
9,F,6.004383e+001,1.369000e+001,9.410000e+002,4.460000e+003,822,3.817409e-001,2.888490e+002,1.836399e+002,9.467837e+001,1.112656e+000,2.451454e+002,5.425791e+000,1.186453e+000,8.038643e-001
9,G,6.654492e+001,1.369000e+001,1.092000e+003,4.866000e+003,911,3.752636e-001,2.813438e+002,1.870050e+002,8.957068e+001,1.167656e+000,2.461570e+002,5.341383e+000,1.192509e+000,8.015108e-001
10,B,2.366691e+001,1.369000e+001,3.400000e+002,1.218000e+003,324,3.614928e-001,2.310845e+002,1.757733e+002,9.383507e+001,8.783697e-001,2.299687e+002,3.759259e+000,1.191825e+000,8.201727e-001
10,C,4.433893e+001,1.369000e+001,6.180000e+002,2.402000e+003,607,3.587114e-001,2.244677e+002,1.776581e+002,9.407872e+001,9.386787e-001,2.302720e+002,3.957166e+000,1.184165e+000,8.206698e-001
10,D,5.368882e+001,1.369000e+001,7.660000e+002,3.070000e+003,735,3.595533e-001,2.382941e+002,1.775916e+002,9.082406e+001,9.405266e-001,2.311712e+002,4.176871e+000,1.181173e+000,8.198047e-001
10,E,5.931337e+001,1.369000e+001,8.510000e+002,3.267000e+003,812,3.527125e-001,2.392646e+002,1.774825e+002,8.863254e+001,9.086585e-001,2.310666e+002,4.023399e+000,1.213135e+000,8.182788e-001
10,F,5.536888e+001,1.369000e+001,8.240000e+002,3.119000e+003,758,3.570479e-001,2.402398e+002,1.769094e+002,8.895662e+001,9.385338e-001,2.299034e+002,4.114776e+000,1.202048e+000,8.147524e-001
10,G,3.886048e+001,1.369000e+001,6.310000e+002,2.325000e+003,532,3.321707e-001,2.574005e+002,1.786086e+002,8.131711e+001,9.459401e-001,2.287733e+002,4.370301e+000,1.210734e+000,8.074728e-001
11,B,6.866326e+001,1.369000e+001,9.760000e+002,5.159000e+003,940,3.665050e-001,2.618566e+002,1.877890e+002,9.301375e+001,1.156552e+000,2.417515e+002,5.488298e+000,1.237573e+000,8.169792e-001
11,C,9.817385e+001,1.369000e+001,1.411000e+003,7.578000e+003,1344,3.664869e-001,2.496436e+002,1.893451e+002,9.884116e+001,1.248521e+000,2.436590e+002,5.638393e+000,1.237024e+000,8.180453e-001
11,D,1.311907e+002,1.369000e+001,1.841000e+003,1.062600e+004,1796,3.622858e-001,2.286269e+002,1.949949e+002,1.022521e+002,1.392040e+000,2.460132e+002,5.916481e+000,1.231572e+000,8.262556e-001
11,E,1.265888e+002,1.369000e+001,1.817000e+003,1.010200e+004,1733,3.606409e-001,2.465649e+002,1.924365e+002,9.831735e+001,1.284569e+000,2.451255e+002,5.829198e+000,1.244459e+000,8.188808e-001
11,F,1.121256e+002,1.369000e+001,1.648000e+003,8.309000e+003,1535,3.574421e-001,2.612906e+002,1.882155e+002,8.785102e+001,1.177382e+000,2.394690e+002,5.413029e+000,1.236720e+000,8.202829e-001
11,G,8.086194e+001,1.369000e+001,1.354000e+003,5.810000e+003,1107,3.358899e-001,2.845934e+002,1.839563e+002,8.098435e+001,1.065261e+000,2.346401e+002,5.248419e+000,1.229238e+000,8.098693e-001





3
Timespan (h):, 23.5967
2,B,1.802776e+002,1.369000e+001,3.287000e+003,6.667000e+003,2468,1.895600e-001,1.727721e+002,1.474177e+002,4.353397e+001,8.449074e-001,1.749065e+002,2.701378e+000,1.247223e+000,7.910602e-001
2,C,2.827611e+002,1.369000e+001,4.764000e+003,1.047900e+004,3871,1.912663e-001,1.688362e+002,1.469402e+002,4.336618e+001,8.614710e-001,1.742043e+002,2.707052e+000,1.240218e+000,7.972807e-001
2,D,2.034332e+002,1.369000e+001,3.708000e+003,7.745000e+003,2785,1.826545e-001,1.822419e+002,1.449349e+002,3.894830e+001,8.272424e-001,1.710615e+002,2.780969e+000,1.234328e+000,7.870235e-001
